item,itemLabel,image
http://www.wikidata.org/entity/Q3118884,Guenfouda,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sacred%20Sacrifice%20-%20Guenfouda%20village%20-%20Jerada%20Province%20Morocco%20by%20Brahim%20FARAJI.jpg
http://www.wikidata.org/entity/Q3135328,Oualidia,http://commons.wikimedia.org/wiki/Special:FilePath/El%20oualidia%20beach.jpg
http://www.wikidata.org/entity/Q3149573,Imsouane,http://commons.wikimedia.org/wiki/Special:FilePath/Imsouane%20spring%202010.JPG
http://www.wikidata.org/entity/Q3299405,Mirleft,http://commons.wikimedia.org/wiki/Special:FilePath/Mirleft%20fort.jpg
http://www.wikidata.org/entity/Q3299405,Mirleft,http://commons.wikimedia.org/wiki/Special:FilePath/Mirleft%20marche.jpg
http://www.wikidata.org/entity/Q3299405,Mirleft,http://commons.wikimedia.org/wiki/Special:FilePath/Sunset%20on%20Mirleft%2C%20Morocco.JPG
http://www.wikidata.org/entity/Q3307088,Mesti,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D9%8A%D8%AF%D9%8A%20%D8%A7%D9%81%D9%86%D9%8A%D9%85%D9%86%D8%B8%D8%B1%20%D8%B7%D8%A8%D9%8A%D8%B9%D9%8A%20%D9%81%D9%8A%20%D9%82%D8%B1%D9%8A%D8%A9%20%D9%85%D8%B3%D8%AA%D9%8A.jpg
http://www.wikidata.org/entity/Q3325520,Moulay Abdallah,http://commons.wikimedia.org/wiki/Special:FilePath/Fantazia%20My%20Abdellah%20cavl%C3%AE%20shoflete.jpg
http://www.wikidata.org/entity/Q3325538,Moulay Bousselham,http://commons.wikimedia.org/wiki/Special:FilePath/Moulaybousselham.jpg
http://www.wikidata.org/entity/Q3325538,Moulay Bousselham,http://commons.wikimedia.org/wiki/Special:FilePath/Moulay%20Bousselham%203.JPG
http://www.wikidata.org/entity/Q3358143,Ouirgane,http://commons.wikimedia.org/wiki/Special:FilePath/Gourza%20versant%20nord.jpg
http://www.wikidata.org/entity/Q3358160,Oulad Frej,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqinoldfrej.jpg
http://www.wikidata.org/entity/Q3358491,Ourtzagh,http://commons.wikimedia.org/wiki/Special:FilePath/Sidims3od.JPG
http://www.wikidata.org/entity/Q3405481,Sidi Smail,http://commons.wikimedia.org/wiki/Special:FilePath/Tchapele%20sidi%20smayil.jpg
http://www.wikidata.org/entity/Q3405481,Sidi Smail,http://commons.wikimedia.org/wiki/Special:FilePath/Tchapele%20sidi%20smayil2.jpg
http://www.wikidata.org/entity/Q3483203,Sidi Boubker,http://commons.wikimedia.org/wiki/Special:FilePath/Sidi%20Boubker%2C%20Jerada%20Province.jpg
http://www.wikidata.org/entity/Q3483204,Bouknadel,http://commons.wikimedia.org/wiki/Special:FilePath/Exotic%20Bouknadel%202.jpg
http://www.wikidata.org/entity/Q3483233,Sidi Hajjaj,http://commons.wikimedia.org/wiki/Special:FilePath/Coll%C3%A8ge%20de%20Sidi%20Hajjaj.jpg
http://www.wikidata.org/entity/Q4733854,Almis Marmoucha,http://commons.wikimedia.org/wiki/Special:FilePath/20200802%20185717%20Tafdna%20mountain.jpg
http://www.wikidata.org/entity/Q4778811,Aouguenz,http://commons.wikimedia.org/wiki/Special:FilePath/Adad%20Medni%203.jpg
http://www.wikidata.org/entity/Q4810308,Assoul,http://commons.wikimedia.org/wiki/Special:FilePath/Portail%20du%20cercle%20d%27Assoul.jpg
http://www.wikidata.org/entity/Q4832483,Azgour,http://commons.wikimedia.org/wiki/Special:FilePath/Azgour%20%28Marrakesh-Safi%2C%20Morocco%29%20126.jpg
http://www.wikidata.org/entity/Q4930991,Bni Ayat,http://commons.wikimedia.org/wiki/Special:FilePath/Bni%20Ayat%20from%20above.jpg
http://www.wikidata.org/entity/Q4949463,Bouhouda,http://commons.wikimedia.org/wiki/Special:FilePath/20141218%20-%20Barrage%20Bouhouda%20-%20Marokko%20-%20Air%20Photo%20by%20sebaso.jpg
http://www.wikidata.org/entity/Q4949512,Boulaouane,http://commons.wikimedia.org/wiki/Special:FilePath/Kasbah%20of%20Boulaouane%2064.jpg
http://www.wikidata.org/entity/Q4949788,Bounaamane,http://commons.wikimedia.org/wiki/Special:FilePath/Bounaamane%2C%20Morocco%20-%20Landscape.jpg
http://www.wikidata.org/entity/Q4950036,Bounrar,http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20Bounrar%20-%202021.jpg
http://www.wikidata.org/entity/Q5351492,El Koudia El Beida,http://commons.wikimedia.org/wiki/Special:FilePath/El%20koudia.jpg
http://www.wikidata.org/entity/Q5501405,"Freija, Morocco",http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20rurale%20de%20Freija.jpg
http://www.wikidata.org/entity/Q5987160,Ida Ougnidif,http://commons.wikimedia.org/wiki/Special:FilePath/Lkhmiss%20ida%20ougnidif.jpg
http://www.wikidata.org/entity/Q6014369,Inchaden,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AF%D9%88%D8%A7%D8%B1%20%D8%A7%D9%8A%D8%AA%20%D8%A8%D8%A7%D9%8A%D9%87%201.jpg
http://www.wikidata.org/entity/Q6472051,Lagfifat,http://commons.wikimedia.org/wiki/Special:FilePath/Lagfifat%20-%20Province%20de%20Taroudant.jpg
http://www.wikidata.org/entity/Q6481808,Lamhadi,http://commons.wikimedia.org/wiki/Special:FilePath/Commune%20Lamhadi%20-%20Route%20Principale.jpg
http://www.wikidata.org/entity/Q6685840,Loualidia,http://commons.wikimedia.org/wiki/Special:FilePath/Oualidia%20Lagoon%20-%20Morocco.jpg
